No.;ClientName;TransactionType;Category1;Description;Price;ContractType;Surface;Area;Address;FormatedLivingArea;Rooms;Baths;Ages;PriceM2;FloorId;AdministrationPrice;Neighborhood;Stratum;Garages;Extras;Latitude;Longitude;Ascesor;Dep¢sito;ModifyDate;Link
176;Ecoinsa Inmobiliaria SAS;Venta;Apartamento;HERMOSO APTO,  Iluminado con Amplios y Acogedores Espacios,  de 2 Habitaciones,  dos Ba§os,  Sala Comedor con Chimenea,  Cocina Cerrada. Edificio Cl†sico con Sal¢n Social,  Parqueadero para visitantes y Vigilancia. Sector Residencial Recursivo,  con Facilidad de v°as de Acceso y transporte P£blico. Encuentra m†s inmuebles www.ecoinsaingenieria.com,  S°guenos FB:Inmobiliariaecoinsa e IG:Ecoinsainmobiliaria..;330000000;Professional;77;77;cra 51 106-28;;2;2;16 a 30 a§os;4285714.29;2;362500;Pasadena;2;1;Interiores$Calentador, Chimenea, Cit¢fono, Cocina Integral, Dep¢sito / Bodega, Instalaci¢n de gas, Zona de lavander°a|Exteriores$Ascensor, Circuito cerrado de TV, Parqueadero Visitantes, Porter°a / Recepci¢n, Sal¢n Comunal, Vigilancia|del Sector$Parques cercanos, Supermercados / C.Comerciales, Trans. P£blico cercano, Zona Residencial;4.695169926;-74.06124878;1;VERDADERO;12/29/2020 8:04:01 PM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5888308.aspx
177;Grupo Inmobiliario Kapital;Venta;Apartamento;Hermoso apartamento amplio,  dos alcobas con closet,  dos ba§os,  sala comedor,  zona de ropas,  estudio,  cocina integral,  garaje cubierto y dep¢sito. Excelente ubicaci¢n cerca a bancos,  centro comercial Iserra 100,  transporte p£blico y comercio de la zona.;320000000;Professional;68;68;Calle 102 A  51 21;68,00 m2;2;2;9 a 15 a§os;4705882.35;6;345000;Pasadena;6;1;Interiores$Calentador, Cit¢fono, Cocina Integral, Dep¢sito / Bodega, Estudio, Hall de Alcobas, Instalaci¢n de gas, Piso en Baldosa /  M†rmol, Zona de lavander°a|Exteriores$Ascensor, Circuito cerrado de TV, Parqueadero Visitantes, Sal¢n Comunal, Vigilancia, Vista panor†mica, Vivienda Multifamiliar|del Sector$Colegios / Universidades, Supermercados / C.Comerciales, Trans. P£blico cercano, Zona Residencial;4.689970016;-74.0622406;1;VERDADERO;12/28/2020 4:40:15 PM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-4779884.aspx
178;Alexandra  martinez;Venta;Apartamento;Excelente estado segundo piso exterior remodelado tiene deposito y garaje;365000000;Particular;74;74;kra53#104b-70;74,00 m2;2;3;16 a 30 a§os;4932432.43;0;450000;Pasadena;0;0;Interiores$Calentador, Cit¢fono, Cocina Integral, Cuarto de servicio, Dep¢sito / Bodega, Instalaci¢n de gas, Zona de lavander°a|Exteriores$Ascensor|del Sector$Parques cercanos, Supermercados / C.Comerciales, Trans. P£blico cercano, Zona Residencial;5.026015282;-74.03001404;1;VERDADERO;12/26/2020 3:08:13 AM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5974381.aspx
179;Espacio Soluciones Inmobiliarias SAS;Venta;Apartamento;ESPACIO - SOLUCIONES INMOBILIARIAS ofrece en VENTA hermoso APARTAMENTO de 160m2 ubicado en el sector de PASADENA.  El Apartamento es exterior y duplex con muy buena iluminaci¢n natutal y se encuentra ubicado en el cuarto piso del edificio que cuenta con ascensor.  Tiene una amplia sala y comedor,  cocina abierta tipo americano con zona de ropas independiente,  cuarto y ba§o de servicio,  ba§o social,  hall de alcobas,  habitaci¢n principal con ba§o privado y walk-in closet y dos habitaci¢nes secundarias que comparten un ba§o.  El apartamento cuenta con iluminacion LED,  dos parqueaderos cubiertos e independientes y un desp¢sito.  El edificio tiene 2 a§os de construido y cuenta con vigilancia 24/7,  sal¢n social,  terraza BBQ,  planta electrica de suplencia total y parqueaderos de visitantes.  Comun°cate con nosotros para brindarte mayor informaci¢n.  JA (239) .;900000000;Professional;160;160;Calle 106 # 45-39;160,00 m2;3;3;1 a 8 a§os;5625000;4;830000;Pasadena;4;2;Interiores$Balc¢n, Ba§o Auxiliar, Ba§o Independiente, Barra estilo americano, Calentador, Chimenea, Cit¢fono, Cocina tipo Americano, Dep¢sito / Bodega, Estudio, Hall de Alcobas, Instalaci¢n de gas, Zona de lavander°a|Exteriores$Ascensor, Circuito cerrado de TV, Cochera, En conjunto cerrado, Garaje / Parqueadero(s), Garaje(s), Gimnasio, Parqueadero Visitantes, Planta ElÇctrica, Porter°a / Recepci¢n, Sala de internet, Sal¢n Comunal, Terraza, Vigilancia, Vista panor†mica, Vivienda Multifamiliar, Zona Infantil, Zonas Verdes|del Sector$Parques cercanos, Trans. P£blico cercano, Zona Comercial, Zona Residencial;4.693826199;-74.05715942;1;VERDADERO;12/22/2020 11:37:08 PM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-4890614.aspx
180;MR Propiedad Inmobiliaria S.A.S;Venta;Apartamento;PASADENA,  EDIFICIO,  ESPECTACULAR APARTAMENTO CERCA A CARULLA,  LOS TRES ELEFANTES,  ESTACIONES DE TRANSMILENIO DE CALLE 100 Y PUENTE LARGO,  INTERIOR,  DOS HABITACIONES AMPLIAS CON CLOSET,  DOS BA•OS,  SALA COMEDOR,  COCINA INTEGRAL CON GAS NATURAL,  CALENTADOR A GAS,  ZONA DE LAVANDERIA,  PISOS EN MADERA LAMINADA,  GARAJE CUBIERTO,  ASCENSOR.;320000000;Professional;69;69;CALLE 103 B  No. 51-41;69,00 m2;2;2;9 a 15 a§os;4610951.01;3;489000;Pasadena;3;1;Interiores$Calentador, Cit¢fono, Cocina Integral, Instalaci¢n de gas, Zona de lavander°a|Exteriores$Ascensor, Circuito cerrado de TV, Garaje(s), Porter°a / Recepci¢n, Sal¢n Comunal, Vigilancia|del Sector$Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. P£blico cercano, Zona Residencial;4.691500187;-74.06246185;1;FALSO;1/7/2021 10:10:22 PM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5650402.aspx
181;Jeisson Aguilera ;Venta;Apartamento;Apartamento exterior con muy buenos espacios garajes lineales sin servidumbre y dep¢sito generoso;290000000;Particular;54;54;carrera 51 # 103B - 65;54,00 m2;2;1;16 a 30 a§os;5370370.37;0;303000;Pasadena;0;2;Interiores$Calentador, Cit¢fono, Cocina Integral, Dep¢sito / Bodega, Instalaci¢n de gas, Zona de lavander°a|Exteriores$Ascensor, Circuito cerrado de TV, En conjunto cerrado, Garaje(s), Parqueadero Visitantes, Porter°a / Recepci¢n, Vigilancia|del Sector$Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. P£blico cercano;5.023467541;-74.02997589;1;VERDADERO;2/15/2021 5:00:19 PM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5968901.aspx
182;Century 21 Abundanza;Venta;Apartamento;Moderno y acogedor apartamento en venta,  consta de dos habitaciones con excelente iluminaci¢n natural,  por su dise§o permite tener buena ventilaci¢n y claridad en su amplia cocina abierta y en la sala-comedor con balc¢n y el edificio tiene ascensor y terraza BBQ con vista libre a la ciudad,  ubicado estratÇgicamente en un sector privilegiado y tranquilo a pocos minutos de la autopista norte,  AV. Calle 100 y Av suba que te permite estar cerca a todo como Iserra 100,  Carulla,  Bancos y comercio..;430000000;Professional;67;67;cr 49b 105 21;;2;2;1 a 8 a§os;6417910.45;3;458000;Pasadena;3;2;Interiores$Balc¢n, Barra estilo americano, Calentador, Cit¢fono, Cocina Integral, Cocina tipo Americano, Dep¢sito / Bodega, Instalaci¢n de gas, Zona de lavander°a|Exteriores$Ascensor, Circuito cerrado de TV, En conjunto cerrado, Garaje(s), Parqueadero Visitantes, Porter°a / Recepci¢n, Sal¢n Comunal, Terraza, Vigilancia, Zonas Verdes|del Sector$Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. P£blico cercano, Zona Comercial, Zona Residencial;4.694109917;-74.06015778;1;VERDADERO;1/5/2021 5:23:34 PM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5969382.aspx
183;Vivienda Actual SAS;Venta;Apartamento;Amplio apartamento en una excelente zona,  cerca a transporte,  supermercados,  tres elefantes ,  Av 100- Autopista y la Av Suba todo equidistante. El apartamento tiene tres alcobas- 2 ba§os,  sala comedor en un ambiente,  esquinero con excelente iluminaci¢n. vista verde,  un garaje,  y dep¢sito. ascensor.  CITA PREVIA : MAR÷A TERESA.;390000000;Professional;99;99;Cra 51  104-31;99,00 m2;3;3;M†s de 30 a§os;3939393.94;5;450000;Pasadena;5;1;Interiores$Chimenea, Cit¢fono, Cuarto de Servicio, Dep¢sito / Bodega, Hall de Alcobas, Instalaci¢n de gas, Piso en Baldosa /  M†rmol, Zona de lavander°a|Exteriores$Ascensor, Circuito cerrado de TV, Porter°a / Recepci¢n, Vigilancia, Vivienda Multifamiliar;4.693719864;-74.06163025;1;VERDADERO;12/18/2020 11:39:16 PM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5694949.aspx
184;Inboni Inmobiliaria;Venta;Apartamento;Venta apartamento tres alcobas en Pasadena. Moderno apartamento nuevo,  extraordinarios acabados. Exterior,  agradable vista a parque. Sala y comedor en un ambiente,  chimenea a gas,  balc¢n de gran tama§o,  moderna cocina abierta con mes¢n,  ba§o social,  zona de lavander°a independiente,  closet de linos,  estar de alcobas,  alcoba principal con vestier y ba§o privado,  alcobas dos y tres con closets de piso a techo,  comparten un ba§o completo. Pisos en madera. Dos garajes en l°nea,  dep¢sito. El edificio cuenta con CCTV,  terraza Sky bbq con vista 360,  dos terrazas con juegos para ni§os,  sal¢n social,  sal¢n de juegos para ni§os,  gimnasio dotado,  teatro,  parqueaderos de visitantes,  dos ascensores £ltima generaci¢n,  planta elÇctrica. Excelente ubicaci¢n,  rodeado de parques,  f†ciles v°as de acceso,  cerca a zonas de comercio..;888000000;Professional;126;126;Calle 104A # 47A - 06;113,00 m2;3;2;1 a 8 a§os;7047619.05;3;689000;Pasadena;3;2;Interiores$Balc¢n, Ba§o Auxiliar, Cableado de Red, Chimenea, Cit¢fono, Closet, Cocina Integral, Cocina tipo Americano, Comedor auxiliar, Dep¢sito / Bodega, Escalera de Emergencia, Instalaci¢n de gas, Servicios independientes, Shut de basura, Zona de BBQ|Exteriores$Ascensor(es) inteligente(s), Auditorio, Bah°a exterior de parqueo, Circuito cerrado de TV, Garaje Cubierto, Gimnasio, Parqueadero Visitantes, Planta ElÇctrica, Porter°a / Vigilancia, Sal¢n Comunal, Sal¢n de Juegos, Sal¢n de videoconferencias, Tanques de Agua, Vigilancia privada 24*7, Zona Infantil|del Sector$µrea Urbana, Bombas de gasolina, C¢modas vias de acceso, Parques cercanos, Sobre v°a secundaria, Supermercados / C.Comerciales, Trans. P£blico cercano, Zona Residencial;4.691999912;-74.05899811;1;VERDADERO;1/22/2021 1:10:16 AM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5969560.aspx
185;Century 21 Metropolitan;Venta;Apartamento;Se vende apartamento a estrenar en Pasadena de 118 metros,  3 habitaciones,  3 ba§os,  estudio y parqueadero. Excelentes acabados. Piso 2 exterior,  con balc¢n. En edificio espectacular con club house (piscina,  jacuzzi,  turco,  teatrino,  sala de juegos,  sal¢n de ni§os,  gimnasio dotado). Torre de 16 pisos con 143 apartamentos,  6 ascensores principales y 1 ascensor de servicio.  Rodeado de parques,  en un barrio residencial con f†cil acceso a la autopista norte,  calle 100,  Av Suba y Cra 53.;802000000;Professional;118;118;Calle 103a No. 47a-30, Pasadena, Zona Noroccidente, Bogot†, Cundinamarca;118,00 m2;3;3;1 a 8 a§os;6796610.17;2;0;Pasadena;2;1;#All#$|Interiores$Ascensor Privado, Balc¢n, Ba§o Auxiliar, Cit¢fono, Cocina Integral, Dep¢sito / Bodega, Estudio, Parqueadero interno, Parqueadero Visitantes, Planta ElÇctrica, Sal¢n de videoconferencias, Sauna / Turco / Jacuzzi, Terraza, Zona de lavander°a|Exteriores$Acceso Pavimentado, Ascensor, En Edificio, Gimnasio, Parqueadero Visitantes, Piscina, Planta ElÇctrica, Porter°a / Recepci¢n, Sal¢n Comunal, Sal¢n de videoconferencias, Terraza, Vigilancia 24x7, Vigilancia privada 24*7|del Sector$µrea Urbana, C¢modas vias de acceso, Parques cercanos, Zona Residencial;4.690795422;-74.05928802;1;VERDADERO;1/14/2021 9:18:32 PM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5961424.aspx
186;CAAL acompa§amiento inmobiliario;Venta;Apartamento;PASADENA,  NUEVO µrea:125 m2,  Piso 4 Exterior con Balc¢n y vista a Parque, Sala comedor muy amplia (con chimenea a gas),  3 Habitaciones (La Principal con su Ba§o y Vestier), 3 Ba§os incluido el social, Cocina abierta con barra, Patio de ropas independiente, 2 Parqueaderos el l°nea,  1 Deposit¢ amplio,  Zonas Comunes: Terraza Sky BBQ,  Terraza con juegos para ni§os, Sal¢n comunal, Sal¢n de juegos para ni§os Gimnasio, Teatrino, 12 parqueaderos de visitantes, Dos (2) ascensores,  Planta Electrica. Admon $691 Mil.;895000000;Professional;125;125;calle 104a  47A-06;125,00 m2;3;3;Menos de 1 a§o;7160000;4;691000;Pasadena;4;2;;4.692329884;-74.05893707;0;FALSO;1/26/2021 9:50:45 AM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5940921.aspx
187;Ita Garciagomez;Venta;Apartamento;Apartamento Pasadena ubicad°simo cerca a iserra cien, tres elefantes, misi etc. Entre calle cien, pepe sierra,av suba y auto norte 110 mts m†s 11 mts garaje y dep¢sito excelente iluminaci¢n, amplios espacios hall de entrada y de alcobas, tres cuartos el principal cama extra grande ba§o privado tina vestier, ba§o alcobas cuarto y ba§o del servicio sala chimenea comedor cocina integral zona de lavadora y punto gas para secadora. DIRECTAMENTE negociable 458.000.000 ;458000000;Particular;121;121;Cra 50 No 103B ;110,00 m2;3;3;16 a 30 a§os;3785123.97;2;220000;Pasadena;2;1;Interiores$Ba§o Auxiliar, Calentador, Chimenea, Cit¢fono, Comedor auxiliar, Cuarto de servicio, Dep¢sito / Bodega, Hall de Alcobas, Instalaci¢n de gas, Zona de lavander°a|Exteriores$En conjunto cerrado, Garaje(s), Porter°a / Recepci¢n|del Sector$Colegios / Universidades, Parques cercanos, Sobre v°a principal, Supermercados / C.Comerciales, Trans. P£blico cercano, Zona Residencial;4.688659191;-74.06275177;0;VERDADERO;2/5/2021 3:42:04 PM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-3851727.aspx
188;Diana Diaz;Venta;Apartamento;Lindo Loft a doble altura con altillo donde est† la habitaci¢n. Ideal para personas activas pues cuenta con cancha de squash y muchos parques alrededor para hacer deporte. Con bastante iluminaci¢n y acogedor. Chimenea y espacio de estudio/teletrabajo. Doble parqueadero. Edificio en excelente estado y muy bien ubicado en el sector de Pasadena. Cita previa al tres-diez-siete sesenta quince cuarenta y uno. ;380000000;Particular;70;70;Cra 50  106-06;;1;1;9 a 15 a§os;5428571.43;5;315000;Pasadena;5;2;Interiores$Balc¢n, Barra estilo americano, Calentador, Chimenea, Cit¢fono, Cocina Integral, Dep¢sito / Bodega, Estudio, Instalaci¢n de gas, Zona de lavander°a|Exteriores$Ascensor, Cancha de Squash, Circuito cerrado de TV, Garaje(s), Gimnasio, Parqueadero Visitantes, Porter°a / Recepci¢n, Sal¢n Comunal, Vigilancia|del Sector$Parques cercanos, Supermercados / C.Comerciales, Trans. P£blico cercano, Zona Residencial|#Apartamento#$Loft;4.694676399;-74.06052399;1;VERDADERO;12/17/2020 3:10:23 PM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5943567.aspx
189;RC Habitar Inmobiliario EU;Venta;Apartamento;Vendo apartamento en Pasadena,  dos habitaciones amplias,  estudio o tercera habitaci¢n,  dos ba§os,  cocina integral,  zona de lavander°a  excelente ubicaci¢n..;350000000;Professional;72;72;calle 113 55-42;;3;2;16 a 30 a§os;4861111.11;2;280000;Pasadena;2;2;Interiores$Calentador, Cit¢fono, Cocina Integral, Estudio, Instalaci¢n de gas, Zona de lavander°a|Exteriores$Porter°a / Recepci¢n, Vigilancia|del Sector$Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. P£blico cercano;4.697589874;-74.0658493;0;FALSO;1/9/2021 12:31:12 AM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5971943.aspx
190;Derek Florez;Venta;Apartamento;Hermoso apartamento en Pasadena con excelente iluminaci¢n natural y vista al exterior. Cuenta con 3 alcobas amplias cada una con su closet y ba§o privado m†s la de servicio igualmente con su closet y ba§o privado, Ba§o social. Espacios amplios con excelente iluminaci¢n y ventilaci¢n.6 a§os de construido;720000000;Particular;138;138;Cra 51  102;;4;5;1 a 8 a§os;5217391.3;5;0;Pasadena;5;2;Interiores$Balc¢n, Ba§o Auxiliar, Calentador, Cit¢fono, Cocina Integral, Cuarto de servicio, Estudio, Hall de Alcobas, Instalaci¢n de gas|Exteriores$Ascensor, Circuito cerrado de TV, En conjunto cerrado, Garaje(s), Parqueadero Visitantes, Porter°a / Recepci¢n, Sal¢n Comunal, Terraza, Vigilancia, Vista panor†mica|del Sector$Parques cercanos, Supermercados / C.Comerciales, Trans. P£blico cercano, Zona Comercial, Zona Residencial;4.691382885;-74.06173706;1;FALSO;2/10/2021 2:38:09 PM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5828010.aspx
191;Johanna  Moreno ;Venta;Apartamento;Amplio, Iluminado, Cita Previa, Precio Negociable;890000000;Particular;164;164;CALLE 105 48;;3;3;;5426829.27;0;0;Pasadena;0;2;;4.693729877;-74.05908966;0;FALSO;12/17/2020 5:58:27 AM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5960621.aspx
192;Mision Inmobiliaria & Zulma Sandoval Fincaraiz;Venta;Apartamento;Excelente oportunidad. GANGA por motivo de viaje se vende lindo apartamento con excelenteubicaci¢n, vias de acceso,  acabados,  iluminaci¢n,  ventilaci¢n natural y generosos espacios de 3 habitaciones con closet,  3 ba§os,  sala,  comedor,  cocina,  estudio,  zona de lavander°a, 2 balcones,  2 parqueaderos cubiertos y deposito.  El conjunto cuenta con cancha de Squash,  Gym,  turco,  BBQ y sal¢n social. Cerca al transporte publico,  supermercados y v°as principales. ZNE-1.;550000000;Professional;135;135;carrera 50  105-02;130,00 m2;3;3;9 a 15 a§os;4074074.07;3;677000;Pasadena;3;2;Interiores$Balc¢n, Ba§o Auxiliar, Calentador, Cit¢fono, Cocina Integral, Dep¢sito / Bodega, Estudio, Hall de Alcobas, Instalaci¢n de gas, Sauna / Turco / Jacuzzi, Zona de lavander°a|Exteriores$Ascensor, Circuito cerrado de TV, En conjunto cerrado, Garaje(s), Porter°a / Recepci¢n, Sal¢n Comunal, Vigilancia, Vivienda Multifamiliar, Zona Infantil, Zonas Verdes|del Sector$Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. P£blico cercano, Zona Residencial;4.6935215;-74.06087494;1;VERDADERO;12/16/2020 9:23:56 PM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5172292.aspx
193;Selene Guerrero;Venta;Apartamento;"Vendo hermoso Apartamento D£plex de 127 m2 en Pasadena. Exterior en 4to y 3ro piso. Consta de 3 alcobas, la principal con vestier y balc¢n frances, 3 ba§os, zona social con chimenea y balc¢n francÇs, Cocina abierta y Zona de lavander°a. 2 garajes y 1 dep¢sito. Edificio de 6 a§os con servicio de Ascensor; Vigilancia 24/7,CCTV, Citofon°a. Info (310)(815)(3575)";630000000;Particular;127;127;cl 106;127,00 m2;3;3;1 a 8 a§os;4960629.92;4;0;Pasadena;4;2;Interiores$Balc¢n, Ba§o Auxiliar, Barra estilo americano, Calentador, Chimenea, Cit¢fono, Cocina Integral, Cocina tipo Americano, Dep¢sito / Bodega, Instalaci¢n de gas, Zona de lavander°a|Exteriores$Ascensor, Circuito cerrado de TV, Garaje(s), Parqueadero Visitantes, Porter°a / Recepci¢n, Sal¢n Comunal, Vigilancia, Vivienda Multifamiliar|del Sector$Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. P£blico cercano, Zona Comercial, Zona Residencial;4.69397068;-74.06132507;1;VERDADERO;12/16/2020 2:33:24 AM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5957166.aspx
194;Dorila  Ortiz Rodriguez;Venta;Apartamento;Se vende apartamento muy bien ubicado no ascensor  ,para los interesados en invertir  con muy buenos espacios ,magnifica luz ,cuenta con dos parqueaderos , independientes  excelente zona ,buen trasporte  ,calle 100 avda suba ,por la 50 ,;450000000;Particular;105;105;CRA 51 103 B 23;96,00 m2;3;2;16 a 30 a§os;4285714.29;5;550000;Pasadena;5;2;Interiores$Calentador, Chimenea, Cit¢fono, Cocina Integral, Cuarto de servicio, Estudio, Hall de Alcobas, Instalaci¢n de gas, Piso en Baldosa /  M†rmol, Zona de lavander°a|Exteriores$Circuito cerrado de TV, En conjunto cerrado, Garaje(s), Parqueadero Visitantes, Sal¢n Comunal, Vigilancia, Vista panor†mica, Vivienda Multifamiliar|del Sector$Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. P£blico cercano, Zona Comercial, Zona Residencial;4.691318989;-74.06183624;0;FALSO;12/15/2020 10:33:52 PM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5956560.aspx
